feature	a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
5654706 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5654712 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
983231 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
6783310 [DNA Repair]	1	6e-04	0	0	0	0	0	0	0	0	0
75157 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
434316 [Metab]	1	0.005	6e-04	8e-04	0	0	0	0	0	0	0
8978868 [Metab]	1	0	0	0	0	0	0	0	0	0	0
211935 [Metab]	1	0.0196	0.0116	0.0114	0.006	0.004	0.0026	0.002	6e-04	0.001	6e-04
75105 [Metab]	1	0	0	0	0	0	0	0	0	0	0
2454202 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
2029480 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
1187000 [Reprod]	1	0	0	0	0	0	0	0	0	0	0
1566977 [ECM Org]	1	0	0	0	0	0	0	0	0	0	0
2855086 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
390450 [Metab Prot]	1	0.0048	4e-04	2e-04	0	0	0	0	0	0	0
163210 [Metab]	1	6e-04	4e-04	4e-04	0	2e-04	0.0012	0	2e-04	0	2e-04
140877 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
167152 [Disease]	1	0	0	0	0	0	0	0	0	0	0
167200 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5696395 [DNA Repair]	1	2e-04	0	0	0	0	0	0	0	0	0
112382 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
2559584 [Cell Resp]	1	2e-04	0	0	0	0	0	0	0	0	0
6781823 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
72689 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
196025 [Ves-med Transp]	1	0.0022	0.0016	4e-04	2e-04	2e-04	0.001	4e-04	2e-04	4e-04	4e-04
111458 [Prog Cell Death]	1	0.0088	0.0032	0.0012	4e-04	2e-04	2e-04	4e-04	0	0	0
77042 [Metab RNA]	1	0.0168	0.016	0.0136	0.0056	0.0132	0.0152	0.0072	0.009	0.01	0.0148
113418 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
75094 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
167158 [Disease]	1	0	0	0	0	0	0	0	0	0	0
173599 [Metab]	1	0	0	0	0	0	0	0	0	0	0
201722 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
6809371 [Dev Biol]	1	2e-04	0	0	0	0	0	0	0	0	0
72695 [Metab Prot]	1	0	4e-04	0	0	0	0	0	0	0	0
389960 [Metab Prot]	1	0.6688	0.399	0.2544	0.1734	0.121	0.0884	0.0598	0.0448	0.0302	0.0206
5661270 [Metab]	1	0	0	0	0	0	0	0	0	0	0
444473 [Sig Transd]	1	0.0596	0.022	0.014	0.0066	0.0074	0.0046	0.0028	0.0022	0.0022	0.0018
444209 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
400451 [Metab]	1	0.0018	0	0	2e-04	2e-04	0	0	0	0	0
170968 [Sig Transd]	1	0.0022	0.0018	0.0012	0.001	4e-04	4e-04	0	2e-04	2e-04	0
5652227 [Metab]	1	0	0	0	0	0	0	0	0	0	0
70350 [Metab]	1	0	0	0	0	0	0	0	0	0	0
5652084 [Metab]	1	0	0	0	0	0	0	0	0	0	0
416482 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
418594 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
416476 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
418555 [Sig Transd]	1	0.2256	0.1066	0.066	0.0394	0.0322	0.0192	0.0174	0.0118	0.0108	0.009
418597 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8964315 [Sig Transd]	1	8e-04	0	0	0	0	0	0	0	0	0
8964616 [Sig Transd]	1	6e-04	0	0	0	0	0	0	0	0	0
392451 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
418217 [Sig Transd]	1	0.0034	0.001	4e-04	0	2e-04	0	0	0	0	0
1296059 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
202040 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
397795 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
112040 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
1538133 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
69236 [Cell Cycl]	1	0.0038	6e-04	0	0	0	0	0	0	0	0
69615 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
69206 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
69205 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
68911 [Cell Cycl]	1	2e-04	0	0	0	0	0	0	0	0	0
69481 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
69473 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
69478 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
69275 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
180292 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
977444 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
977443 [Neur Sys]	1	0.1272	0.0406	0.0162	0.0104	0.0044	0.0028	0.0024	0.0012	2e-04	0
888568 [Neur Sys]	1	0.0192	0.0074	0.0032	0.0016	0.0012	4e-04	6e-04	0	2e-04	0
888590 [Neur Sys]	1	0.0516	0.014	0.0084	0.003	0.001	0.0016	8e-04	6e-04	6e-04	2e-04
6787639 [Metab Prot]	1	2e-04	0	2e-04	0	0	0	0	0	0	0
5635851 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5610785 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
430116 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
388396 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
500792 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
114604 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
179812 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
1963640 [Sig Transd]	1	0.0086	6e-04	2e-04	2e-04	2e-04	0	0	0	0	0
354194 [Hemost]	1	0	0	0	0	0	0	0	0	2e-04	0
1306955 [Sig Transd]	1	6e-04	0	0	0	0	0	0	0	0	0
72706 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
70370 [Metab]	1	0	0	0	0	0	0	0	0	0	0
163841 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
159740 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
159854 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
190861 [Ves-med Transp]	1	0	0	0	0	0	0	0	0	0	0
190873 [Ves-med Transp]	1	0.0026	0.0016	2e-04	2e-04	2e-04	0.001	4e-04	0	4e-04	2e-04
190828 [Ves-med Transp]	1	0	0	0	0	0	0	0	0	0	0
157858 [Ves-med Transp]	1	0	0	0	0	0	0	0	0	0	0
5696397 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
6782210 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
881907 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
211000 [Gene Expr]	1	0.0022	2e-04	0	0	0	0	0	0	0	0
8950505 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
74160 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
202433 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
212436 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
5696399 [DNA Repair]	1	0.0014	4e-04	0	0	0	0	0	0	0	0
163359 [Metab]	1	0	0	0	0	0	0	0	0	0	0
381676 [Metab]	1	0	0	0	0	0	0	0	0	0	0
420092 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
194002 [Metab]	1	0	0	0	0	0	0	0	0	0	0
70263 [Metab]	1	0.001	0	0	0	0	0	0	0	0	0
70326 [Metab]	1	0	0	0	0	0	0	0	0	0	0
156588 [Metab]	1	0	0	0	0	0	0	0	0	0	0
210500 [Neur Sys]	1	0.3262	0.1268	0.0652	0.033	0.0274	0.0184	0.0102	0.0076	0.0058	0.005
399721 [Neur Sys]	1	0.0062	0.0012	0.0012	8e-04	6e-04	0	0	2e-04	0	0
156590 [Metab]	1	0	0	0	0	0	0	0	0	0	0
174403 [Metab]	1	0.0024	0.0016	0.001	0.001	0.0014	0.0012	0.0014	0.001	8e-04	0.0022
1483206 [Metab]	1	0	0	0	0	0	0	0	0	0	0
6814848 [Metab]	1	0.4584	0.3292	0.2606	0.1824	0.187	0.1576	0.1108	0.1012	0.0844	0.0932
6783984 [Metab]	1	0	0	0	0	0	0	0	0	0	0
70221 [Metab]	1	0	0	0	0	0	0	0	0	0	0
8982491 [Metab]	1	0	0	0	0	0	0	0	0	0	0
3858516 [Disease]	1	8e-04	6e-04	2e-04	2e-04	0	0	0	0	0	0
3828062 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5357609 [Disease]	1	0	0	0	0	0	0	0	0	0	0
3878781 [Disease]	1	6e-04	4e-04	2e-04	0	0	0	0	0	0	0
3274531 [Disease]	1	0	0	0	0	0	0	0	0	0	0
3229133 [Disease]	1	0	0	0	0	0	0	0	0	0	0
3814836 [Disease]	1	0	0	0	0	0	0	0	0	0	0
3229121 [Disease]	1	0	0	0	0	0	0	0	0	0	0
3322077 [Metab]	1	0	0	0	0	0	0	0	0	0	0
70171 [Metab]	1	0	0	0	0	0	0	0	0	0	0
209822 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
1630316 [Metab]	1	0	0	0	0	0	0	0	0	0	0
1660662 [Metab]	1	2e-04	2e-04	0	4e-04	0	0	2e-04	0	0	0
389661 [Metab]	1	0	0	0	0	0	0	0	0	0	0
432722 [Ves-med Transp]	1	0.0204	0.006	0.0024	0.0018	0.0012	0.0016	4e-04	6e-04	4e-04	0
162658 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
8856688 [Ves-med Transp]	1	0	0	0	0	0	0	0	0	0	0
982772 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
3214847 [Chr Org]	1	0	0	0	0	0	0	0	0	0	0
1296061 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
3214815 [Chr Org]	1	0	0	0	0	0	0	0	0	0	0
8963896 [Transp Sm Mol]	1	2e-04	2e-04	2e-04	0	0	0	0	0	0	0
8964011 [Transp Sm Mol]	1	4e-04	0	2e-04	0	0	2e-04	0	0	0	0
8964058 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
3214842 [Chr Org]	1	0	0	0	0	0	0	0	0	0	0
5685942 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
5693567 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
5685939 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
5685938 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
5658034 [Disease]	1	0	0	0	0	0	0	0	0	0	0
162906 [Disease]	1	0	0	0	0	0	0	0	0	0	0
162587 [Disease]	1	0	0	0	0	0	0	0	0	0	0
167169 [Disease]	1	0	0	0	0	0	0	0	0	0	0
167161 [Disease]	1	0	0	0	0	0	0	0	0	0	0
167287 [Disease]	1	0	0	0	0	0	0	0	0	0	0
2022928 [Metab]	1	0	0	0	0	0	0	0	0	0	0
2024096 [Metab]	1	0	0	0	0	0	0	0	0	0	0
3371511 [Cell Resp]	1	0.0028	8e-04	4e-04	2e-04	4e-04	0	0	0	0	0
3371571 [Cell Resp]	1	0	0	0	0	0	0	0	0	0	0
3371497 [Cell Resp]	1	0.001	2e-04	0	0	0	0	0	0	0	0
5610787 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5632684 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5358346 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
189451 [Metab]	1	0	0	0	0	0	0	0	0	0	0
189483 [Metab]	1	0	0	0	0	0	0	0	0	0	0
109582 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
1638091 [Metab]	1	0	0	0	0	0	0	0	0	0	0
5657560 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5387390 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5362768 [Disease]	1	0	0	0	0	0	0	0	0	0	0
629597 [Neur Sys]	1	0.0024	2e-04	0	0	0	0	0	0	0	0
629594 [Neur Sys]	1	0.0016	0	0	0	0	0	0	0	0	0
629587 [Neur Sys]	1	0.0012	0	0	0	0	2e-04	0	0	0	0
390650 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
70921 [Metab]	1	0.008	0.0052	0.0058	0.0036	0.0022	0.0032	0.0018	0.0012	0.002	0.0042
6788656 [Metab]	1	0	0	0	0	0	0	0	0	0	0
5693579 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
5693538 [DNA Repair]	1	0	0	0	0	0	0	0	0	0	0
375281 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
162909 [Disease]	1	2e-04	0	0	0	0	0	0	0	0	0
168253 [Disease]	1	4e-04	2e-04	0	0	0	0	0	0	0	0
450520 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
2142850 [Metab]	1	0	0	0	0	0	0	0	0	0	0
2142845 [Metab]	1	0	0	0	0	0	0	0	0	0	0
2160916 [Metab]	1	4e-04	0	0	0	0	0	0	0	0	0
1483115 [Metab]	1	0.001	0.001	0.001	8e-04	8e-04	6e-04	8e-04	4e-04	2e-04	8e-04
1483152 [Metab]	1	0.5622	0.4296	0.3416	0.23	0.2408	0.1934	0.1468	0.124	0.1082	0.1198
3296197 [Sig Transd]	1	0.0012	6e-04	0	0	0	0	0	0	0	0
204626 [Metab Prot]	1	0.0324	0.0144	0.0066	0.0036	0.0022	0.0012	0.0014	4e-04	2e-04	8e-04
2428924 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5602636 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5603027 [Disease]	1	0	0	0	0	0	0	0	0	0	0
937041 [Imm Sys]	1	0	0	4e-04	0	0	0	0	0	0	0
6788467 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
937039 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
975144 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
937042 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
975163 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
5603041 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5603037 [Disease]	1	6e-04	6e-04	0	6e-04	0	0	0	0	0	0
381070 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
1606341 [Imm Sys]	1	0.003	0.001	2e-04	2e-04	0	0	0	0	0	0
3270619 [Imm Sys]	1	0.0826	0.0248	0.0094	0.006	0.002	0.001	8e-04	2e-04	4e-04	0
74713 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
112399 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
2428928 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
1169408 [Imm Sys]	1	0.0066	0.002	6e-04	0	0	2e-04	0	2e-04	0	0
5603029 [Disease]	1	2e-04	0	0	0	0	0	0	0	0	0
168256 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
198933 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
200425 [Metab]	1	4e-04	4e-04	4e-04	0	0	0	0	2e-04	0	0
141430 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
428543 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
2514859 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
400508 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
5663205 [Disease]	1	0.0056	0.0014	6e-04	2e-04	4e-04	0	0	2e-04	0	2e-04
622312 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
168254 [Disease]	1	2e-04	0	0	0	0	0	0	0	0	0
168255 [Disease]	1	2e-04	0	0	0	0	0	0	0	0	0
168273 [Disease]	1	0	0	0	0	0	0	0	0	0	0
168277 [Disease]	1	0	0	0	0	0	0	0	0	0	0
997272 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
168315 [Disease]	1	0.0134	0.0062	0.0042	0.002	0.0026	0.0024	0.0016	6e-04	6e-04	6e-04
169131 [Disease]	1	0	0	0	0	0	0	0	0	0	0
5638303 [Disease]	1	0	0	0	0	0	0	0	0	0	0
165181 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
113501 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
141405 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
166663 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
2995383 [Cell Cycl]	1	0.0032	4e-04	0	0	0	0	2e-04	0	0	0
8876493 [Disease]	1	0	0	0	0	0	0	0	0	0	0
8875360 [Disease]	1	0	0	0	0	0	0	0	0	0	0
168249 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
1483249 [Metab]	1	0.1106	0.0368	0.0208	0.007	0.0028	0.0022	0.002	2e-04	8e-04	2e-04
429593 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
9609523 [Prot Loc]	1	0	0	0	0	0	0	0	0	0	0
163754 [Metab]	1	0	0	0	0	0	0	0	0	0	0
264876 [Metab Prot]	1	0.0358	0.011	0.0038	0.0034	0.0012	0.0016	2e-04	6e-04	2e-04	6e-04
77387 [Sig Transd]	1	2e-04	0	0	0	0	0	0	0	0	0
74751 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
428359 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
163685 [Metab]	1	0	0	0	0	0	0	0	0	0	0
162592 [Disease]	1	0.1026	0.0396	0.0182	0.0068	0.0046	0.0032	0.0022	0.0016	0.001	2e-04
175567 [Disease]	1	0.1742	0.0858	0.0504	0.021	0.023	0.012	0.0074	0.0056	0.0046	0.0026
354192 [Hemost]	1	0	2e-04	0	0	0	0	0	0	0	0
216083 [ECM Org]	1	0	0	0	0	0	0	0	0	0	0
9006921 [Sig Transd]	1	0	2e-04	0	0	0	0	0	0	0	0
2534343 [Reprod]	1	0	0	0	0	0	0	0	0	0	0
445095 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
8854521 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
177243 [Disease]	1	0.8502	0.5492	0.3472	0.2186	0.141	0.084	0.0438	0.0154	0.0026	0
176034 [Disease]	1	0	0	0	0	0	0	0	0	0	0
176033 [Disease]	1	0.9466	0.8218	0.699	0.5664	0.47	0.3632	0.263	0.1576	0.0718	0.014
880009 [Metab]	1	0	0	0	0	0	0	0	0	0	0
499943 [Metab]	1	0	0	0	0	0	0	0	0	0	0
351200 [Metab]	1	4e-04	0	0	0	0	0	0	0	0	0
913531 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
909733 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
877300 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
912526 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
446652 [Imm Sys]	1	0	0	0	2e-04	0	0	0	0	0	0
448706 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9020702 [Imm Sys]	1	0.1272	0.0436	0.02	0.0118	0.007	0.0036	0.002	0.0034	0.001	8e-04
6783783 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
447115 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9020591 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
8983432 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
448424 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9012546 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
451927 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9020558 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
8854691 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9020958 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9020933 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9020956 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
512988 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9014843 [Imm Sys]	1	0.0048	0.0012	0.0012	0.001	0.001	6e-04	0	4e-04	0	2e-04
8984722 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9014826 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9008059 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
9007892 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
6785807 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
6783589 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
1059683 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
1266695 [Imm Sys]	1	4e-04	0	2e-04	0	0	0	0	0	0	0
8985947 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
8963676 [Dig Abs]	1	0	0	0	0	0	0	0	0	0	0
8981373 [Dig Abs]	1	0	0	0	0	0	0	0	0	0	0
8942233 [Disease]	1	0.0214	0.0058	0.0028	2e-04	2e-04	0	0	0	0	0
8963678 [Dig Abs]	1	0	0	0	0	0	0	0	0	0	0
5659898 [Disease]	1	4e-04	2e-04	0	0	0	0	0	0	0	0
6811442 [Ves-med Transp]	1	2e-04	0	0	0	0	0	0	0	0	0
6811438 [Ves-med Transp]	1	0	0	0	0	0	0	0	0	0	0
434313 [Metab]	1	2e-04	0	0	0	0	0	0	0	0	0
8981607 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
9006925 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5620924 [Org Biog]	1	0.0722	0.0458	0.034	0.0214	0.0334	0.0332	0.02	0.0166	0.0164	0.0268
109606 [Prog Cell Death]	1	0	0	0	0	0	0	0	0	0	0
140837 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
8941237 [ECM Org]	1	0	0	0	0	0	0	0	0	0	0
1296065 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
983712 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
5578775 [Muscl contr]	1	0	0	0	0	0	0	0	0	0	0
6803544 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
936837 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
451306 [Neur Sys]	1	0	0	0	0	0	0	0	0	0	0
917937 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
450321 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
5689877 [Metab Prot]	1	4e-04	0	0	0	0	0	0	0	0	0
450604 [Metab RNA]	1	0	0	0	0	0	0	0	0	0	0
2022854 [Metab]	1	0	0	0	0	0	0	0	0	0	0
2022857 [Metab]	1	0	0	0	0	0	0	0	0	0	0
1638074 [Metab]	1	0	0	0	0	0	0	0	0	0	0
6805567 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
74182 [Metab]	1	0	0	0	0	0	0	0	0	0	0
983189 [Hemost]	1	0	0	0	0	0	0	0	0	0	0
156827 [Metab Prot]	1	0	0	0	0	0	0	0	0	0	0
373760 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
8964038 [Transp Sm Mol]	1	0	0	0	0	0	0	0	0	0	0
8964041 [Transp Sm Mol]	1	2e-04	0	2e-04	0	0	0	2e-04	0	0	2e-04
5682910 [Dev Biol]	1	0	0	0	0	0	0	0	0	0	0
3134973 [Imm Sys]	1	2e-04	2e-04	2e-04	2e-04	0	2e-04	0	0	2e-04	0
5653890 [Metab]	1	0.0092	0.0026	8e-04	2e-04	6e-04	2e-04	0	0	0	0
69186 [Cell Cycl]	1	0.0064	6e-04	0	0	0	0	0	0	0	0
3000157 [ECM Org]	1	0	0	0	0	0	0	0	0	0	0
162599 [Disease]	1	0	0	0	0	0	0	0	0	0	0
1222352 [Disease]	1	0.0096	0.003	0.0026	0.0012	0.001	0.0012	8e-04	2e-04	2e-04	4e-04
69109 [Cell Cycl]	1	4e-04	2e-04	0	0	0	0	0	0	0	0
166662 [Imm Sys]	1	0.0084	0.0026	0.0016	8e-04	4e-04	0	4e-04	0	0	0
391906 [Sig Transd]	1	0.013	0.0072	0.004	0.0022	0.0018	0.001	0.001	4e-04	6e-04	8e-04
9037629 [Metab]	1	0	0	0	0	0	0	0	0	0	0
5632681 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
2046105 [Metab]	1	0.1166	0.0528	0.0354	0.015	0.012	0.0066	0.0036	0.0018	0.0014	0.001
8964572 [Metab]	1	0	0	0	0	0	0	0	0	0	0
8876384 [Disease]	1	0	0	0	0	0	0	0	0	0	0
446343 [C-C Comm]	1	0	0	0	0	0	0	0	0	0	0
9620244 [Neur Sys]	1	0.0172	0.0104	0.0094	0.0032	0.004	0.0024	0.0024	0.0026	0.001	0.0028
2644607 [Disease]	1	0	0	0	0	0	0	0	0	0	0
3304349 [Disease]	1	0	0	0	0	0	0	0	0	0	0
3304347 [Disease]	1	0.004	0.0032	0.0028	0.0014	0.0032	0.003	0.0014	2e-04	0.0012	0.0032
3656534 [Disease]	1	0	0	0	0	0	0	0	0	0	0
3642278 [Disease]	1	0	0	0	0	0	0	0	0	0	0
9022534 [Disease]	1	0	0	0	0	0	0	0	0	0	0
9022538 [Disease]	1	0	0	0	0	0	0	0	0	0	0
9022537 [Disease]	1	0	0	0	0	0	0	0	0	0	0
380259 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
9005891 [Disease]	1	0	0	0	0	0	0	0	0	0	0
9022535 [Disease]	1	0	0	0	0	0	0	0	0	0	0
380284 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
71064 [Metab]	1	0	0	0	0	0	0	0	0	0	0
8853383 [Metab]	1	0	0	0	0	0	0	0	0	0	0
432720 [Ves-med Transp]	1	0.0012	4e-04	0	2e-04	0	0	0	0	0	0
419408 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
68886 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
450294 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
5674135 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5684264 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
5683057 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
450282 [Imm Sys]	1	0	0	0	0	0	0	0	0	0	0
112411 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5684996 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
110056 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
5687128 [Sig Transd]	1	0.0076	8e-04	4e-04	4e-04	0	0	0	0	0	0
2465910 [Cell Cycl]	1	0	0	0	0	0	0	0	0	0	0
9022699 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
9022707 [Gene Expr]	1	0.0052	0.0032	0.0024	8e-04	0.002	0.0014	6e-04	0	4e-04	2e-04
9022927 [Gene Expr]	1	0.0196	0.0074	0.0032	0.002	0.0012	4e-04	6e-04	0	2e-04	0
9022702 [Gene Expr]	1	0	0	0	0	0	0	0	0	0	0
6806942 [Sig Transd]	1	2e-04	2e-04	0	0	2e-04	0	0	0	0	0
8851907 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8874081 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8865999 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
8875555 [Sig Transd]	1	0	0	0	0	0	0	0	0	0	0
