feature	a0	a0.1	a0.2	a0.3	a0.4	a0.5	a0.6	a0.7	a0.8	a0.9	a1
9020558 [Imm Sys]	1	0.000856	0.0004392	0.0002152	0.0001288	0.0001208	6.72e-05	4.72e-05	3.36e-05	2.72e-05	1.92e-05
8854691 [Imm Sys]	1	0.0004296	0.000168	0.0001208	6.32e-05	5.76e-05	2.72e-05	2.72e-05	2e-05	2.24e-05	9.6e-06
9020958 [Imm Sys]	1	0.001072	0.00056	0.0003696	0.0001776	0.0001704	0.0001472	9.84e-05	6e-05	5.2e-05	5.52e-05
9020933 [Imm Sys]	1	0.0018064	0.0012776	0.0009784	0.0006064	0.000628	0.0006056	0.0003928	0.0003432	0.0003176	0.000324
9020956 [Imm Sys]	1	0.0019136	0.0012216	0.0009688	0.0006016	0.000632	0.0005376	0.0004128	0.000344	0.0003176	0.0003608
512988 [Imm Sys]	1	0.0003264	9.84e-05	3.12e-05	2e-05	1.12e-05	5.6e-06	8.00000000000001e-07	8.00000000000001e-07	8e-07	0
9014843 [Imm Sys]	1	0.0043904	0.0036256	0.0031808	0.0021448	0.002636	0.0023864	0.0017264	0.001604	0.0015728	0.0019472
8984722 [Imm Sys]	1	0.0026928	0.0020608	0.001624	0.0010984	0.00124	0.0010912	0.0008128	0.0007024	0.0006264	0.0008424
9014826 [Imm Sys]	1	0.007176	0.0065896	0.006	0.0039072	0.0051632	0.00478	0.003208	0.0029416	0.0026272	0.0033328
9008059 [Imm Sys]	1	0.0021528	0.0015208	0.0011808	0.0008296	0.0008264	0.0007992	0.0005624	0.0005216	0.0004632	0.0005056
9007892 [Imm Sys]	1	0.0072248	0.006636	0.0059952	0.0039384	0.0053168	0.004956	0.0032576	0.003048	0.0026976	0.0033712
6785807 [Imm Sys]	1	8.64e-05	3.68e-05	9.6e-06	8.00000000000001e-06	3.2e-06	1.6e-06	8.00000000000001e-07	0	7.99999999999999e-07	8e-07
6783589 [Imm Sys]	1	0.0008576	0.0004912	0.0003032	0.000172	0.0001264	9.68e-05	5.04e-05	3.52e-05	2.72e-05	2.8e-05
1059683 [Imm Sys]	1	0.0009864	0.00048	0.000272	0.0001744	0.0001312	0.000112	5.52e-05	5.12e-05	3.6e-05	2.24e-05
1266695 [Imm Sys]	1	0.0040624	0.003156	0.0028	0.0019328	0.0022656	0.0020248	0.0013832	0.0012856	0.001256	0.0014736
8985947 [Imm Sys]	1	0.0009864	0.0005232	0.00034	0.00018	0.0001672	0.0001456	7.36e-05	6.88e-05	5.04e-05	5.2e-05
8963676 [Dig Abs]	1	0.0011168	0.0006072	0.0004832	0.0002728	0.0002728	0.0002264	0.000152	0.000128	0.0001024	0.0001064
8981373 [Dig Abs]	1	0.0008944	0.0004232	0.0002656	0.0001696	0.0001376	0.0001232	0.0001008	7.28e-05	4.72e-05	4.16e-05
8942233 [Disease]	1	0.0065704	0.0061112	0.0054152	0.0035056	0.0048912	0.0044576	0.0029632	0.002968	0.0027656	0.0037688
8963678 [Dig Abs]	1	0.0076736	0.007376	0.007116	0.0050168	0.006796	0.0065408	0.0046224	0.0045536	0.004568	0.0063184
5659898 [Disease]	1	0.0076024	0.007252	0.0070032	0.00476	0.0067008	0.006556	0.004676	0.0045488	0.0044568	0.0062712
6811442 [Ves-med Transp]	1	0.0009056	0.0004784	0.0003016	0.0001648	0.0001176	9.84e-05	7.12e-05	6.8e-05	3.6e-05	3.52e-05
6811438 [Ves-med Transp]	1	0.0011496	0.0007192	0.00052	0.0003536	0.0003064	0.000272	0.0002128	0.000164	0.00016	0.0001344
434313 [Metab]	1	0.0066952	0.0060376	0.005556	0.0035992	0.0047736	0.0044072	0.003088	0.0028384	0.0026952	0.0035592
8981607 [Transp Sm Mol]	1	0.0073608	0.0070192	0.0069624	0.0044648	0.00668	0.0065056	0.0044672	0.0045144	0.0044192	0.0063448
9006925 [Sig Transd]	1	4.72e-05	8e-06	7.99999999999999e-07	0	0	0	0	0	0	0
5620924 [Org Biog]	1	0.00394	0.0030488	0.0026424	0.0018472	0.0021448	0.001976	0.0015192	0.001372	0.001288	0.0015464
109606 [Prog Cell Death]	1	0.0032952	0.0024888	0.0018736	0.0012472	0.0012808	0.0010736	0.0008272	0.0006672	0.0005744	0.0005672
140837 [Hemost]	1	0.0004136	0.0001264	6.8e-05	3.44e-05	2.64e-05	9.6e-06	1.6e-05	5.6e-06	1.6e-06	4e-06
8941237 [ECM Org]	1	0.0013152	0.0008304	0.0005872	0.000392	0.0003832	0.000292	0.0002496	0.0002056	0.0001648	0.0001792
1296065 [Neur Sys]	1	0.0021328	0.0013656	0.00092	6e-04	0.0005288	0.0003488	0.0002688	0.0002352	0.0001776	0.0001728
983712 [Transp Sm Mol]	1	0.0001736	5.12e-05	2.08e-05	8.8e-06	4.8e-06	2.4e-06	8.00000000000001e-07	0	7.99999999999999e-07	0
5578775 [Muscl contr]	1	0.0005824	0.0002808	0.0001552	9.36e-05	6.32e-05	5.68e-05	4.64e-05	3.36e-05	2.48e-05	2.08e-05
6803544 [Imm Sys]	1	0.0034144	0.002828	0.0023856	0.0015304	0.001956	0.0018352	0.0013192	0.0012464	0.001132	0.0014544
936837 [Transp Sm Mol]	1	0.0006328	0.0003168	0.0002008	0.0001104	9.04e-05	7.52e-05	5.44e-05	3.84e-05	3.44e-05	2.88e-05
451306 [Neur Sys]	1	0.0057736	0.0051064	0.0046656	0.0032816	0.0042504	0.004164	0.0028368	0.0027088	0.0026528	0.0025288
917937 [Transp Sm Mol]	1	0.0003144	9.28e-05	5.52e-05	2.8e-05	2.08e-05	8e-06	8.8e-06	3.2e-06	0	2.4e-06
450321 [Imm Sys]	1	0.002136	0.0013832	0.00112	0.00076	0.0007704	0.0006776	0.0004904	0.0005232	0.0004328	0.000496
5689877 [Metab Prot]	1	0.0060256	0.0056792	0.0053984	0.0037176	0.004936	0.0048352	0.00356	0.0033936	0.0032752	0.0046296
450604 [Metab RNA]	1	0.0031904	0.002488	0.0020232	0.0013856	0.0015664	0.0014656	0.0010288	0.0009536	0.000932	0.0010568
2022854 [Metab]	1	0.0007664	0.000324	0.000232	0.000136	8.56e-05	6.64e-05	3.52e-05	4.8e-05	2.96e-05	2e-05
2022857 [Metab]	1	0.0017096	0.0011024	0.0008664	0.00052	0.0005912	0.000464	0.0003184	0.0002896	0.0002152	0.0001232
1638074 [Metab]	1	0.000764	0.0003256	0.0002304	0.0001328	8.8e-05	6.56e-05	3.44e-05	4.96e-05	2.88e-05	1.2e-05
6805567 [Dev Biol]	1	0.00258	0.0016624	0.0012984	0.0008088	0.0008456	0.0006584	0.0005128	0.0004368	0.000332	0.000396
74182 [Metab]	1	0.0003368	0.0001344	6.32e-05	4.8e-05	2e-05	1.76e-05	1.04e-05	7.19999999999999e-06	4e-06	4e-06
983189 [Hemost]	1	0.0015216	0.0009352	0.0006056	0.0003784	0.0003344	0.0002832	0.0001928	0.000164	0.0001232	0.000124
156827 [Metab Prot]	1	0.0037392	0.002548	0.0018016	0.0009472	0.0009208	0.0007056	0.0003752	0.00032	0.000184	8.16e-05
373760 [Dev Biol]	1	0.0010128	0.0004808	0.0002928	2e-04	0.0001328	8.8e-05	6.08e-05	7.2e-05	4.24e-05	3.84e-05
8964038 [Transp Sm Mol]	1	0.0008496	0.0004624	0.0002888	0.0001952	0.0001328	9.92e-05	8.48e-05	6.4e-05	5.76e-05	6e-05
8964041 [Transp Sm Mol]	1	0.0008488	0.0004168	0.0002888	0.0001576	0.0001192	0.0001152	6.88e-05	5.68e-05	4.72e-05	4.56e-05
5682910 [Dev Biol]	1	0.0057632	0.0049464	0.0045648	0.003204	0.0041424	0.0040592	0.0028536	0.0026608	0.0026152	0.0036504
3134973 [Imm Sys]	1	0.0031704	0.002284	0.0019688	0.0012552	0.001392	0.0013552	0.0009464	0.0009024	0.0007776	0.0009072
5653890 [Metab]	1	0.0034248	0.002696	0.0022728	0.0015552	0.0018072	0.0016008	0.0010664	0.001	0.0008312	0.0006368
69186 [Cell Cycl]	1	0.0011648	0.0006048	0.0003136	0.0001552	0.000112	8e-05	4.24e-05	3.2e-05	1.84e-05	1.28e-05
3000157 [ECM Org]	1	0.0013648	0.000792	0.0005328	0.0003144	0.0002648	0.000208	0.0001424	0.0001232	0.0001008	8.48e-05
162599 [Disease]	1	0.0032024	0.002364	0.0018408	0.0011984	0.0012184	0.0011152	0.0007848	0.0006592	0.0006016	0.0005792
1222352 [Disease]	1	0.0048056	0.00424	0.0039616	0.0025832	0.0033992	0.0032424	0.0023048	0.0022336	0.0021376	0.0027616
69109 [Cell Cycl]	1	0.0016592	0.0010568	0.0006672	0.0003824	0.0003744	0.0002952	0.0002216	0.0001776	0.0001616	0.0001488
166662 [Imm Sys]	1	0.0028976	0.0020416	0.0016976	0.0010752	0.0012344	0.0010632	0.00078	0.0006576	0.0006416	0.0007352
391906 [Sig Transd]	1	0.0049024	0.004304	0.0036368	0.0024672	0.0031064	0.0029736	0.0021192	0.0019808	0.0019864	0.0024416
9037629 [Metab]	1	0.001556	0.0011232	0.0008008	0.0005344	0.0004888	0.0004592	0.0003088	0.0002584	0.0002504	0.0002624
5632681 [Sig Transd]	1	0.0024344	0.0016824	0.0013232	0.0008784	0.0009384	0.0008168	0.0005192	0.0004824	0.0005072	0.0004912
2046105 [Metab]	1	0.0057464	0.0049128	0.0044008	0.0030232	0.0038304	0.0035392	0.0026472	0.0024392	0.0022672	0.0029672
8964572 [Metab]	1	0.005228	0.0044984	0.0041384	0.0028496	0.0036848	0.0033648	0.0023624	0.0023832	0.0023408	0.0028872
8876384 [Disease]	1	0.0038856	0.0028632	0.0024904	0.0017176	0.00198	0.0017272	0.0012048	0.0011408	0.001012	0.0011128
446343 [C-C Comm]	1	0.0039896	0.00334	0.0028744	0.00186	0.0023592	0.0021464	0.0014368	0.0013528	0.0013744	0.0016744
9620244 [Neur Sys]	1	0.0050304	0.0043024	0.0037832	0.0026392	0.0031568	0.0029808	0.0021512	0.0020464	0.0018808	0.0023512
2644607 [Disease]	1	0.0020656	0.0013792	0.0011288	0.0007568	0.0007624	0.0006408	0.0004712	0.0004496	0.0004104	0.000284
3304349 [Disease]	1	0.0015448	0.0008688	0.000552	0.0003104	0.0002688	0.0001496	8.88e-05	6.72e-05	3.28e-05	2e-05
3304347 [Disease]	1	0.0073456	0.0067792	0.0065328	0.004384	0.006164	0.0059424	0.0041856	0.0042872	0.0040784	0.0054144
3656534 [Disease]	1	0.0015424	0.0008976	0.0006048	0.0003344	0.0003416	0.00026	0.0001504	9.84e-05	9.44e-05	4.24e-05
3642278 [Disease]	1	0.0019544	0.0012608	0.0008776	0.0004992	0.0005144	0.0003568	0.0002248	0.0001928	0.0001104	0.0001176
9022534 [Disease]	1	0.004304	0.0037728	0.003408	0.0023224	0.0030248	0.0027216	0.0019584	0.0019464	0.0017928	0.0023168
9022538 [Disease]	1	0.007032	0.0063176	0.0060184	0.0039752	0.0055952	0.0054528	0.0035752	0.0036048	0.0035152	0.0047824
9022537 [Disease]	1	0.002508	0.0017704	0.001416	0.000892	0.0009288	0.0008216	0.0006376	0.0005584	0.000468	0.000552
380259 [Cell Cycl]	1	0.0008416	0.0004208	0.0002584	0.0001352	0.0001048	6.88e-05	4.64e-05	3.28e-05	1.6e-05	1.36e-05
9005891 [Disease]	1	0.0034392	0.0025272	0.0021672	0.001344	0.0015768	0.0014208	0.0010472	0.000956	0.0009368	0.0009704
9022535 [Disease]	1	0.0028032	0.0019824	0.0016376	0.0010032	0.0011784	0.0009752	0.0007496	0.0006816	0.0005864	0.0007144
380284 [Cell Cycl]	1	0.0008416	0.0004208	0.0002584	0.0001352	0.0001048	6.88e-05	4.64e-05	3.28e-05	1.6e-05	1.2e-05
71064 [Metab]	1	0.0010408	0.0005496	0.0003064	0.0002168	0.0002072	0.0001352	0.0001168	8.88e-05	8.24e-05	6.32e-05
8853383 [Metab]	1	0.0041472	0.0034136	0.0030088	0.00206	0.0024824	0.0023296	0.0017168	0.0015688	0.0015088	0.0019088
432720 [Ves-med Transp]	1	0.0062064	0.0053512	0.0048152	0.0032328	0.0037576	0.0035096	0.0022904	0.001992	0.0016136	0.001924
419408 [Sig Transd]	1	0.0009232	0.0004344	0.0003664	0.0002064	0.0002288	0.0001656	0.0001352	0.0001024	0.0001072	8e-05
68886 [Cell Cycl]	1	0.0003256	8.32e-05	3.36e-05	1.28e-05	4e-06	0	0	7.99999999999999e-07	0	0
450294 [Imm Sys]	1	0.000248	7.68000000000001e-05	2.08e-05	1.2e-05	5.6e-06	4e-06	4.8e-06	0	7.99999999999999e-07	0
5674135 [Sig Transd]	1	0.0021072	0.00126	0.0007992	0.0004568	0.0003784	0.0002872	0.0001808	0.000124	0.0001016	7.44e-05
5684264 [Imm Sys]	1	0.0036944	0.0027536	0.0022592	0.0015304	0.0018096	0.0015872	0.0010832	0.0010808	0.0009648	0.0011128
5683057 [Sig Transd]	1	4.4e-05	1.2e-05	0	7.99999999999999e-07	0	0	0	0	0	0
450282 [Imm Sys]	1	0.0005496	0.0002672	0.0001336	6.8e-05	5.36e-05	5.28e-05	2.64e-05	1.92e-05	1.68e-05	9.6e-06
112411 [Sig Transd]	1	0.0017568	0.0011176	0.0008504	0.00054	0.0005472	0.000432	0.0003128	0.0002392	0.0002072	0.0001928
5684996 [Sig Transd]	1	4.56e-05	8.8e-06	1.6e-06	7.99999999999999e-07	0	0	0	0	0	0
110056 [Sig Transd]	1	0.0017208	0.0011168	0.0008144	0.0005136	5e-04	0.0004184	0.0003056	0.000256	0.0001984	0.0001936
5687128 [Sig Transd]	1	0.0044496	0.0033728	0.0027752	0.0019048	0.0021264	0.0019256	0.0014416	0.0013144	0.0011872	0.0012984
2465910 [Cell Cycl]	1	0.001424	0.0008576	0.0005936	0.0003664	0.0003408	0.0002248	0.000172	0.0001032	9.36e-05	0.000104
9022699 [Gene Expr]	1	0.00414	0.0031696	0.0027992	0.0019152	0.0023472	0.0020856	0.0015392	0.0015088	0.0013552	0.0016608
9022707 [Gene Expr]	1	0.0074432	0.0070992	0.0070584	0.0046832	0.0068128	0.0066256	0.0046192	0.0044056	0.0044368	0.006196
9022927 [Gene Expr]	1	0.0054744	0.004844	0.0043216	0.0028504	0.0035632	0.003468	0.0024416	0.0022496	0.0020776	0.0012728
9022702 [Gene Expr]	1	0.005776	0.005196	0.005072	0.0032416	0.0046488	0.0044152	0.003172	0.0028656	0.0028592	0.0041464
6806942 [Sig Transd]	1	0.0025464	0.0017232	0.0013224	0.0008864	0.0009656	0.0009144	0.0006656	0.0006544	0.0005304	0.0006752
8851907 [Sig Transd]	1	0.0043392	0.0033816	0.0028744	0.0017184	0.002152	0.001712	0.0011544	0.000832	0.0006568	0.0005192
8874081 [Sig Transd]	1	0.001236	0.0006208	0.0004232	0.0002528	0.0002536	0.0002136	0.000136	1e-04	7.52e-05	7.36e-05
8865999 [Sig Transd]	1	0.0043832	0.0034712	0.0029632	0.0017944	0.0022848	0.0018704	0.0012568	0.00096	0.0007664	0.0006224
8875555 [Sig Transd]	1	0.003772	0.0026592	0.0020072	0.0011904	0.0012376	9e-04	0.0005672	0.0003992	0.0002808	0.0002152
8851805 [Sig Transd]	1	0.0041032	0.0032008	0.0027152	0.0018472	0.0023096	0.0020824	0.0015816	0.0014408	0.0012736	0.0015776
8875791 [Sig Transd]	1	0.0043416	0.0033664	0.002936	0.001772	0.0021552	0.0017376	0.0011824	0.0008744	0.0007584	0.0006368
8875513 [Sig Transd]	1	0.0035224	0.00238	0.0021096	0.001412	0.0017352	0.0015856	0.0012152	0.0010632	0.0009608	0.0012016
8875878 [Sig Transd]	1	0.0011256	0.0005328	0.0003512	0.0002104	0.0001808	0.0001536	9.2e-05	6.4e-05	3.28e-05	3.04e-05
8875656 [Sig Transd]	1	0.0037688	0.002728	0.002132	0.0012768	0.001316	0.001008	0.000656	0.0004776	0.0003568	0.0003184
5657655 [DNA Repair]	1	0.0037664	0.0029456	0.0025984	0.0017528	0.002176	0.0018832	0.0013344	0.0013312	0.0012824	0.0015536
2132295 [Imm Sys]	1	0.0006312	0.0002472	0.0001496	8.08e-05	6.88e-05	6.64e-05	2.48e-05	2.4e-05	1.92e-05	1.2e-05
2206302 [Disease]	1	0.0059384	0.0049344	0.0046552	0.0032488	0.0040344	0.0039856	0.0028496	0.0027128	0.0024952	0.003492
2206296 [Disease]	1	0.0043088	0.003412	0.0031368	0.0021312	0.00254	0.0024552	0.0017128	0.001612	0.0015392	0.0018776
2206307 [Disease]	1	0.0059176	0.0053944	0.0050288	0.003412	0.0046096	0.0042672	0.0030848	0.0029296	0.0028392	0.0039312
2206282 [Disease]	1	0.006056	0.0052488	0.0051024	0.0035432	0.0045224	0.0042808	0.0031448	0.0028528	0.002736	0.0037328
2206291 [Disease]	1	0.006564	0.006092	0.005668	0.0038376	0.0051352	0.0048992	0.0034824	0.0034136	0.003312	0.004604
2206305 [Disease]	1	0.0047576	0.0038568	0.0032208	0.0023024	0.0026232	0.0024704	0.0017688	0.0016376	0.0015312	0.0019344
2206290 [Disease]	1	0.0052184	0.0045472	0.0042152	0.002904	0.00372	0.003528	0.0024808	0.0024568	0.0023592	0.0031304
2206308 [Disease]	1	0.0051872	0.0045176	0.0038888	0.002692	0.0033232	0.003072	0.0023416	0.0021192	0.0021016	0.002704
2206280 [Disease]	1	0.002296	0.0015712	0.001236	0.0008456	0.0008536	0.0007464	0.0005488	0.0004944	0.0004496	0.0005112
2206285 [Disease]	1	0.0077392	0.0074408	0.0072536	0.0048224	0.00688	0.0066024	0.0044584	0.0045856	0.0045304	0.0063072
2206292 [Disease]	1	0.0070928	0.0066864	0.0063696	0.0043192	0.0059016	0.0057616	0.0040424	0.0039912	0.0039232	0.0054048
5660489 [Cell Resp]	1	0.0057248	0.0050856	0.0044752	0.0031272	0.0042112	0.0038464	0.0027712	0.0027472	0.002412	0.0034152
1632852 [Cell Resp]	1	0.0012488	0.0006416	0.0004432	0.0002912	0.0002688	0.000164	0.0001328	0.0001048	7.68e-05	9.04e-05
6791226 [Metab RNA]	1	0.0034568	0.0022808	0.001632	0.0009376	0.0009272	0.000744	0.0004488	0.0003792	0.000236	0.0001832
1500620 [Reprod Cell Cycl]	1	0.0010896	0.0005208	0.0003304	0.0001592	0.0001584	9.92e-05	5.12e-05	4e-05	2.48e-05	1.28e-05
912446 [Reprod Cell Cycl]	1	0.0013024	0.000644	0.0004312	0.0002312	0.000228	0.0001448	9.92e-05	6.32e-05	6e-05	3.44e-05
1221632 [Reprod Cell Cycl]	1	0.0017296	0.0010152	0.000716	0.0003296	0.0003384	0.0002472	0.00012	8.8e-05	7.04e-05	6.48e-05
5662702 [Metab]	1	0.0061008	0.0055272	0.0050432	0.0034976	0.0043848	0.0042808	0.0029608	0.0028448	0.0029408	0.0038408
199991 [Ves-med Transp]	1	2.08e-05	1.6e-06	7.99999999999999e-07	0	0	0	0	0	0	0
174490 [Disease]	1	0.0027872	0.002	0.0016064	0.0010832	0.0011352	0.0009888	0.0007104	0.0007248	0.0005992	0.0007008
5579029 [Disease]	1	0.000336	9.36e-05	3.52e-05	2.24e-05	9.6e-06	1.6e-05	8e-06	4.8e-06	1.6e-06	7.99999999999999e-07
1430728 [Metab]	1	4e-06	0	0	0	0	0	0	0	0	0
2022377 [Metab Prot]	1	0.0013624	0.0007936	0.0006072	0.0003736	0.0004208	0.0003696	0.0002544	0.0002304	0.0001872	0.0001712
8953854 [Metab RNA]	1	0.0011928	0.0005368	0.0003496	0.0002184	0.0001384	0.0001152	8.88e-05	4.88e-05	4.88e-05	4.88e-05
71291 [Metab]	1	5.44e-05	5.6e-06	0	8.00000000000001e-07	0	0	0	0	0	0
71387 [Metab]	1	1.6e-05	8.00000000000001e-07	7.99999999999999e-07	0	0	0	0	0	0	0
8978934 [Metab]	1	0.0014928	0.000848	0.0005496	0.0003688	0.0003312	0.0002528	0.000184	0.0001512	0.000116	0.0001256
6806667 [Metab]	1	0.0003984	0.0001384	5.36e-05	3.68e-05	1.44e-05	1.6e-05	7.2e-06	4.8e-06	5.6e-06	7.99999999999999e-07
196757 [Metab]	1	0.001068	0.0006296	0.0003512	0.000212	0.0002264	0.0001936	0.0001336	9.92e-05	0.0001008	9.04e-05
2408550 [Metab]	1	0.004344	0.0034624	0.0028944	0.00184	0.002136	0.0018144	0.0012816	0.0011416	0.0009696	0.0011736
5263617 [Metab]	1	0.0047496	0.003928	0.0033256	0.0022736	0.0027912	0.0024496	0.0017016	0.0014808	0.0014248	0.001656
2408508 [Metab]	1	0.0013144	0.0007472	0.0005408	0.0003216	0.000252	0.000236	0.0001528	0.0001168	0.0001208	9.92e-05
556833 [Metab]	1	8.8e-06	0	0	0	0	0	0	0	0	0
202131 [Metab]	1	0.0012888	0.000772	0.000524	0.0003568	0.0003048	0.0002424	0.0001608	0.000148	0.0001216	9.6e-05
194441 [Metab RNA]	1	0.0012256	0.0005792	0.0003936	0.0002264	0.0001856	0.000132	8.4e-05	6.8e-05	6.24e-05	4.16e-05
15869 [Metab]	1	0.000436	0.0001392	8.08e-05	3.2e-05	2.56e-05	1.28e-05	8.8e-06	1.04e-05	3.2e-06	1.6e-06
351202 [Metab]	1	0.0005624	0.000184	0.0001016	4.64e-05	3.68e-05	1.92e-05	1.28e-05	8.8e-06	2.4e-06	8e-07
189445 [Metab]	1	0.0016328	9e-04	0.0005464	0.0002768	0.000252	0.000168	0.0001048	6.24e-05	4.24e-05	3.52e-05
392499 [Metab Prot]	1	1.12e-05	2.4e-06	0	0	0	0	0	0	0	0
380612 [Neur Sys]	1	0.0033224	0.0023544	0.001884	0.0012352	0.0013	0.001056	0.0007528	0.0005896	0.0004976	0.0005248
196071 [Metab]	1	0.0012152	0.000592	0.0003872	0.0002424	0.000204	0.0001472	9.92e-05	6.72e-05	4.72e-05	5.68e-05
8957322 [Metab]	1	8.24e-05	1.04e-05	3.2e-06	7.99999999999999e-07	0	1.6e-06	0	0	0	0
6806664 [Metab]	1	0.0033376	0.0025096	0.0022768	0.001384	0.001676	0.001552	0.001076	0.0010592	0.000948	0.0011032
196854 [Metab]	1	5.6e-05	2.4e-06	7.99999999999999e-07	0	0	0	0	0	0	0
196849 [Metab]	1	3.12e-05	3.2e-06	0	0	0	0	0	0	0	0
425410 [Transp Sm Mol]	1	0.0005688	0.00026	0.0001488	0.0001048	7.12e-05	6.16e-05	4.08e-05	3.28e-05	1.92e-05	1.92e-05
6799990 [Imm Sys]	1	0.00452	0.0039144	0.0035504	0.0024232	0.0029768	0.002836	0.0020552	0.0019592	0.0017584	0.0024488
5689901 [Metab Prot]	1	0.0029888	0.0024496	0.0021984	0.0014248	0.001616	0.001576	0.001092	0.0010464	0.0009552	0.0011336
5661231 [Cell Resp]	1	0.0069816	0.0067136	0.0061296	0.0042456	0.0058416	0.0057488	0.0038504	0.0037704	0.0035288	0.0037784
1237112 [Metab]	1	0.0026232	0.001804	0.0014288	0.0009384	0.0008968	0.0008112	0.0005576	0.000536	0.0004816	0.00052
156581 [Metab]	1	0.0034368	0.0023472	0.0017536	0.0010944	0.0010664	0.000852	0.0005632	0.0004456	0.000356	0.0003504
2408552 [Metab]	1	0.0032512	0.0023696	0.0020592	0.001436	0.0016768	0.001492	0.001124	0.0010232	0.0009776	0.0011096
203927 [Gene Expr]	1	0.0013432	0.0007648	0.0004304	3e-04	0.0002384	2e-04	0.0001392	8.24e-05	9.52e-05	8.48e-05
190840 [Ves-med Transp]	1	0.0051672	0.0044272	0.0042312	0.0026504	0.003548	0.0032936	0.0021344	0.0019944	0.0019088	0.002684
193993 [Metab]	1	0.0045768	0.004088	0.0039464	0.002372	0.0035432	0.0033616	0.002032	0.0018864	0.001904	0.0027264
164516 [Disease]	1	0.0029416	0.0021488	0.001716	0.001096	0.001312	0.0011752	0.0008088	0.0007872	0.0006816	0.0008144
211958 [Metab]	1	0.0005224	0.0002272	0.0001368	7.68e-05	6e-05	5.84e-05	4.08e-05	1.92e-05	1.84e-05	1.92e-05
5223345 [Transp Sm Mol]	1	0.000916	0.0005112	0.0003616	0.000244	0.0001952	0.0001432	0.0001136	9.36e-05	8.24e-05	7.76e-05
5358508 [DNA Repair]	1	0.0017488	0.0011088	0.00084	0.0005608	0.0005528	0.0004472	0.0002888	0.0002464	0.000172	8.24e-05
5358606 [DNA Repair]	1	0.0018072	0.0011848	0.0009104	0.0005984	0.000616	0.0005016	0.0003408	0.0002704	0.0002504	0.0002128
5358565 [DNA Repair]	1	0.0017488	0.0011104	0.0008368	0.00056	0.0005544	0.0004464	0.0002888	0.0002432	0.000168	3.04e-05
5339716 [Disease]	1	0.0025376	0.0017528	0.0012272	0.0008376	0.0008448	0.0007112	0.0004728	0.0003952	0.0003592	0.0004336
5339717 [Disease]	1	0.0057248	0.0048616	0.0042768	0.0028	0.0034784	0.0032088	0.002168	0.0019888	0.0019184	0.002324
1369007 [Transp Sm Mol]	1	0.0029536	0.0020368	0.0016496	0.0011128	0.001108	0.0008992	0.0006072	0.00052	0.0004088	0.0004352
77289 [Metab]	1	0.00034	0.0001072	5.6e-05	2.64e-05	1.68e-05	1.04e-05	9.6e-06	4.8e-06	5.6e-06	0
166187 [Metab]	1	0.0037424	0.0029144	0.0025224	0.00166	0.0020744	0.0018856	0.0013128	0.0012376	0.001168	0.0014736
1592230 [Org Biog]	1	0.0003168	0.00012	6e-05	3.44e-05	3.52e-05	1.76e-05	1.36e-05	1.36e-05	8.8e-06	4.8e-06
8949215 [Transp Sm Mol]	1	0.0022224	0.001616	0.0012904	0.0008752	0.0009432	0.0008048	0.0005816	0.0005328	0.0004904	0.0005568
1362409 [Metab]	1	0.0016424	0.0009856	0.0007088	0.0004272	0.0004272	0.0003384	0.0002624	0.0002288	0.0001896	0.0002136
1268020 [Prot Loc]	1	0.0008344	0.0004608	0.0002672	0.0001656	0.00018	0.0001232	0.0001072	8.08e-05	6.88e-05	4.56e-05
379726 [Metab Prot]	1	0.0016296	0.0009728	0.0007208	0.0004584	0.0004744	0.0003664	0.0002912	0.0002048	0.0002264	0.00018
163282 [Gene Expr]	1	0.0042744	0.0033784	0.002888	0.0019024	0.002312	0.0021248	0.001428	0.001276	0.0011856	0.0014728
163316 [Gene Expr]	1	0.0049536	0.0044656	0.0041464	0.0025328	0.003768	0.0034376	0.00234	0.0022688	0.0021536	0.003216
5368287 [Metab Prot]	1	0.0008312	0.0003112	0.0001776	9.2e-05	5.84e-05	3.04e-05	2.24e-05	1.44e-05	1.28e-05	3.2e-06
5389840 [Metab Prot]	1	0.0008384	0.0003152	0.0001808	9.92e-05	6.08e-05	3.68e-05	2.8e-05	1.68e-05	1.12e-05	6.4e-06
5368286 [Metab Prot]	1	0.0008544	0.0003224	0.000184	9.44e-05	6.4e-05	4.32e-05	2.48e-05	2.08e-05	1.28e-05	6.4e-06
5419276 [Metab Prot]	1	0.0008408	0.0003112	0.0001752	9.84e-05	6e-05	3.6e-05	2.16e-05	1.76e-05	1.44e-05	4e-06
5205647 [Cell Resp]	1	0.0018496	0.0011536	0.0008136	0.0004904	0.0004968	0.0003552	0.0002888	0.0002184	0.0001816	0.000168
68882 [Cell Cycl]	1	0.000528	0.000152	7.12e-05	2.24e-05	1.44e-05	7.2e-06	3.2e-06	0	0	0
453279 [Cell Cycl]	1	0.0003376	8.72e-05	2.64e-05	1.6e-05	2.4e-06	4e-06	0	8.00000000000001e-07	0	0
453274 [Cell Cycl]	1	0.0006208	0.0002208	0.0001008	4.24e-05	2.64e-05	1.84e-05	1.2e-05	4e-06	4e-06	8.00000000000001e-07
2555396 [Cell Cycl]	1	0.0005272	0.0001528	6.72e-05	2.08e-05	1.28e-05	8e-06	4e-06	0	0	0
