Ensembl|Hugo	Ensembl	Hugo	FC_T_NT	ttest_T_NT_pval	ttest_T_NT_pval_adj
ENSG00000234722.3|LINC01287	ENSG00000234722.3	LINC01287	2.63430062896105	2.01172073649032e-06	1.1493532659047e-05
ENSG00000234724.1|HDAC1P1	ENSG00000234724.1	HDAC1P1	2.02510494953438	5.50829297140576e-06	2.80736789613078e-05
ENSG00000234737.1|KRT18P15	ENSG00000234737.1	KRT18P15	1.18605460011717	0.546834012810067	0.625302812296741
ENSG00000234740.1|RP11-272P10.2	ENSG00000234740.1	RP11-272P10.2	1.02785386945645	0.338572050855722	0.422600925693469
ENSG00000234741.7|GAS5	ENSG00000234741.7	GAS5	1.50149246949051	1.66162975132762e-08	1.66962820390225e-07
ENSG00000234742.1|AC144530.1	ENSG00000234742.1	AC144530.1	1.29278121030371	0.0432380903484144	0.0736680826649886
ENSG00000234743.1|EIF5AP4	ENSG00000234743.1	EIF5AP4	1	0.654382730902274	0.721555654643232
ENSG00000234745.10|HLA-B	ENSG00000234745.10	HLA-B	1.11054301218716	0.807037882628332	0.850241237288178
ENSG00000234750.1|CTD-2666L21.2	ENSG00000234750.1	CTD-2666L21.2	0.901387986896679	0.4323817094523	0.516294225371121
ENSG00000234751.1|AP002381.2	ENSG00000234751.1	AP002381.2	0.678570807144616	0.0431735485271309	0.073572019688194
ENSG00000234753.5|FOXP4-AS1	ENSG00000234753.5	FOXP4-AS1	1.65009961173116	0.0918537489431087	0.141073182652238
ENSG00000234754.1|C1orf140	ENSG00000234754.1	C1orf140	0.777954358093833	0.389296311275154	0.47405719489893
ENSG00000234764.2|E2F6P1	ENSG00000234764.2	E2F6P1	1	0.862224250858433	0.894574645529385
ENSG00000234765.1|ELL2P3	ENSG00000234765.1	ELL2P3	1.00787809824494	0.00012084244379721	0.000428013591518041
ENSG00000234769.7|WASH4P	ENSG00000234769.7	WASH4P	1.97749303280632	0.00030660134311159	0.000975371317907578
ENSG00000234771.3|SLC25A25-AS1	ENSG00000234771.3	SLC25A25-AS1	0.897329683073705	0.0968564726349096	0.147584656793675
ENSG00000234772.1|LINC00412	ENSG00000234772.1	LINC00412	1.02385251031831	0.495392252817228	0.57741508232423
ENSG00000234773.7|CTD-2666L21.1	ENSG00000234773.7	CTD-2666L21.1	1.26907350409273	0.0490612219942296	0.0821341813169571
ENSG00000234776.4|C11orf94	ENSG00000234776.4	C11orf94	0.80833819765956	0.248407544341265	0.326923054406771
ENSG00000234782.3|TPT1P9	ENSG00000234782.3	TPT1P9	0.967529697326998	0.757283432186024	0.80873599380635
ENSG00000234784.2|RP11-182I10.1	ENSG00000234784.2	RP11-182I10.1	1.14883806790344	0.124850501403583	0.183211113423218
ENSG00000234785.1|EEF1GP5	ENSG00000234785.1	EEF1GP5	1.26264406793451	0.000598510444315023	0.00176056079658709
ENSG00000234788.1|HSPA8P3	ENSG00000234788.1	HSPA8P3	1.52089864157799	0.000503146280768889	0.00151173510407602
ENSG00000234789.1|RP11-483H20.4	ENSG00000234789.1	RP11-483H20.4	1.00182771172955	0.213306730171056	0.28808358058529
ENSG00000234793.1|AC114730.7	ENSG00000234793.1	AC114730.7	1.09523790923954	0.0524754095688955	0.0870285423496545
ENSG00000234797.5|RPS3AP6	ENSG00000234797.5	RPS3AP6	1.61798353701418	0.000115063550845196	0.000409979766822901
ENSG00000234801.3|MORF4	ENSG00000234801.3	MORF4	1.17800640297177	0.142978220402522	0.205582611502371
ENSG00000234805.1|AC090505.5	ENSG00000234805.1	AC090505.5	1.00000000207944	0.0119311671882815	0.0242721403329943
ENSG00000234806.1|RPL26P29	ENSG00000234806.1	RPL26P29	1.06842300760199	0.28501162156979	0.366374207615965
ENSG00000234807.5|LINC01135	ENSG00000234807.5	LINC01135	0.992183478996018	0.739668782297625	0.794086210899927
ENSG00000234810.2|RP11-90C4.1	ENSG00000234810.2	RP11-90C4.1	0.199898466996305	4.56687740285056e-15	3.01819461407695e-13
ENSG00000234814.8|SVILP1	ENSG00000234814.8	SVILP1	1.36969970172253	0.00237909072207443	0.00593231010886539
ENSG00000234816.2|HIST1H2APS5	ENSG00000234816.2	HIST1H2APS5	1.69736440195698	2.65623069033071e-05	0.000112263458583681
ENSG00000234817.2|RP3-400B16.1	ENSG00000234817.2	RP3-400B16.1	1.33973425609247	0.0626421261578308	0.101600916609996
ENSG00000234825.3|XRCC6P2	ENSG00000234825.3	XRCC6P2	1.81797207232992	0.000156754327321033	0.000539817688513051
ENSG00000234828.8|RP11-526A4.1	ENSG00000234828.8	RP11-526A4.1	0.571558468437121	0.00493509354337438	0.0112041907529597
ENSG00000234832.1|RP3-322G13.7	ENSG00000234832.1	RP3-322G13.7	1.21485540979559	0.0047431935272388	0.0108209041191185
ENSG00000234835.1|PHBP13	ENSG00000234835.1	PHBP13	1.05569778243747	0.550652452948187	0.628775029888791
ENSG00000234840.1|LINC01239	ENSG00000234840.1	LINC01239	0.488054583784768	1.68909732457482e-07	1.28270980056553e-06
ENSG00000234841.4|RP11-119H12.4	ENSG00000234841.4	RP11-119H12.4	1.01981963132577	0.000829308492866914	0.00234846115847514
ENSG00000234844.1|CDC42P2	ENSG00000234844.1	CDC42P2	1	0.887091081454584	0.914223495770854
ENSG00000234848.1|CTD-3105H18.7	ENSG00000234848.1	CTD-3105H18.7	1.02637425886416	0.0430200548212779	0.073351357543163
ENSG00000234851.4|RPL23AP42	ENSG00000234851.4	RPL23AP42	1.37878708087085	0.00191633222042157	0.00489909022731029
ENSG00000234857.2|HNRNPUL2-BSCL2	ENSG00000234857.2	HNRNPUL2-BSCL2	1.16023564844548	0.0111850427511513	0.0229218050609346
ENSG00000234865.3|CTD-2138O14.1	ENSG00000234865.3	CTD-2138O14.1	0.992183478996018	0.0975260168692272	0.14846610020905
ENSG00000234869.1|RP3-439F8.1	ENSG00000234869.1	RP3-439F8.1	3.26108842805026	3.51645212896887e-08	3.22740542045899e-07
ENSG00000234880.1|LINC00163	ENSG00000234880.1	LINC00163	0.704320301906986	0.00338912130897555	0.00808073400832073
ENSG00000234881.1|PIGFP2	ENSG00000234881.1	PIGFP2	1.10910643606441	0.182021304010224	0.252183996015732
ENSG00000234882.1|EIF3EP1	ENSG00000234882.1	EIF3EP1	1.32117338083491	0.000286233454910286	0.000918189289298983
ENSG00000234883.5|MIR155HG	ENSG00000234883.5	MIR155HG	1.07577160736163	0.488750136639658	0.571053657942733
ENSG00000234886.1|MTND5P26	ENSG00000234886.1	MTND5P26	1.30427540365964	3.14582643690056e-05	0.00013031426965111
ENSG00000234889.2|RP13-130D24.1	ENSG00000234889.2	RP13-130D24.1	4.40590442998705	1.4569566577584e-08	1.48356496792686e-07
ENSG00000234890.1|HNRNPDLP2	ENSG00000234890.1	HNRNPDLP2	1.02394708274441	0.0874266042370166	0.135336304293467
ENSG00000234899.9|SOX9-AS1	ENSG00000234899.9	SOX9-AS1	0.978796519511229	0.211766259354932	0.286375908463628
ENSG00000234902.6|AC007879.2	ENSG00000234902.6	AC007879.2	1.58601987769178	0.036026530736429	0.0629829564513794
ENSG00000234906.9|APOC2	ENSG00000234906.9	APOC2	0.811814798533713	0.000987615677121493	0.00273433361023673
ENSG00000234911.1|TEX21P	ENSG00000234911.1	TEX21P	0.909382068265526	0.261380352541604	0.340983727951729
ENSG00000234912.11|SNHG20	ENSG00000234912.11	SNHG20	1.64609391599968	6.05642014585974e-06	3.05084589866631e-05
ENSG00000234913.1|XXbac-B476C20.13	ENSG00000234913.1	XXbac-B476C20.13	2.33791996228709	1.39857812361277e-08	1.43264283314661e-07
ENSG00000234915.1|RP11-384C4.7	ENSG00000234915.1	RP11-384C4.7	1.63943383822788	0.00020321678514214	0.000677204655169477
ENSG00000234917.2|RP5-994D16.3	ENSG00000234917.2	RP5-994D16.3	1.3537981138966	0.00210405206038359	0.00532294695796421
ENSG00000234918.1|RP11-20F24.2	ENSG00000234918.1	RP11-20F24.2	1	0.0129990562962982	0.02614013705636
ENSG00000234925.2|ATP5HP4	ENSG00000234925.2	ATP5HP4	0.76320770211956	0.00361009318263854	0.00853272093444131
ENSG00000234927.1|HMGN1P18	ENSG00000234927.1	HMGN1P18	0.38934904713772	1.22905606017546e-05	5.68434276736649e-05
ENSG00000234928.1|LINC01659	ENSG00000234928.1	LINC01659	1	0.83683581169743	0.873794584702736
ENSG00000234933.1|CDC42P1	ENSG00000234933.1	CDC42P1	1.05143075180115	0.827349895865369	0.866373924356265
ENSG00000234936.1|AC010883.5	ENSG00000234936.1	AC010883.5	1.35957320699813	0.107324001776172	0.161237981164939
ENSG00000234937.1|RP11-101O6.2	ENSG00000234937.1	RP11-101O6.2	1.61271923624773	1.16775942748976e-05	5.43831808470744e-05
ENSG00000234940.1|AC023128.1	ENSG00000234940.1	AC023128.1	1.03595140540131	1.27383453083678e-06	7.64390032053745e-06
ENSG00000234942.2|GRID1-AS1	ENSG00000234942.2	GRID1-AS1	1	0.601239191876384	0.67398482251207
ENSG00000234943.2|AC092839.4	ENSG00000234943.2	AC092839.4	1.03447875080529	0.397361650767411	0.482129319594951
ENSG00000234945.7|GTF3C2-AS1	ENSG00000234945.7	GTF3C2-AS1	1.10200951768373	0.649646392845419	0.717581215521895
ENSG00000234946.1|SDHCP3	ENSG00000234946.1	SDHCP3	1.29047493082142	0.0978405215541801	0.148838980398409
ENSG00000234948.1|LINC01524	ENSG00000234948.1	LINC01524	1.01184818590113	0.009906592345132	0.0206263968356062
ENSG00000234949.2|AC104667.3	ENSG00000234949.2	AC104667.3	0.542715864049612	1.68952305062589e-07	1.28274854990301e-06
ENSG00000234956.5|RP11-356I2.1	ENSG00000234956.5	RP11-356I2.1	1.00000000103972	0.00601140079614049	0.0132967819897315
ENSG00000234961.1|RP11-124N14.3	ENSG00000234961.1	RP11-124N14.3	0.780917329745701	0.214614218326946	0.289529600811975
ENSG00000234964.4|FABP5P7	ENSG00000234964.4	FABP5P7	1	0.104602798007079	0.157675672008029
ENSG00000234965.2|SHISA8	ENSG00000234965.2	SHISA8	1	0.377277165050128	0.461968183286575
ENSG00000234969.1|RP13-33H18.1	ENSG00000234969.1	RP13-33H18.1	1.11304694133953	0.244378443914364	0.322515483768864
ENSG00000234975.6|FTH1P2	ENSG00000234975.6	FTH1P2	1.63484138760897	1.77927764220963e-05	7.89524184101162e-05
ENSG00000234977.1|AC074389.7	ENSG00000234977.1	AC074389.7	0.905125950072056	0.0239628705506764	0.0443981658511585
ENSG00000234981.1|RP11-534L20.4	ENSG00000234981.1	RP11-534L20.4	1.23175722389351	0.164399231171706	0.231273609202062
ENSG00000234982.1|RP11-280O24.3	ENSG00000234982.1	RP11-280O24.3	0.666623828994167	0.0544886597971496	0.0899317702967708
ENSG00000234983.1|AC010132.11	ENSG00000234983.1	AC010132.11	1.15119783704809	0.694420524723459	0.75517825378361
ENSG00000234984.1|FMO10P	ENSG00000234984.1	FMO10P	1	0.508555248856744	0.589765595845589
ENSG00000234986.1|XX-C2158C12.1	ENSG00000234986.1	XX-C2158C12.1	1.01584954679955	0.0117796348704286	0.0239938133012585
ENSG00000234995.1|AC013429.5	ENSG00000234995.1	AC013429.5	1.92237639364541	3.8830195883547e-07	2.67252297120496e-06
ENSG00000234996.4|RP11-480I12.9	ENSG00000234996.4	RP11-480I12.9	2.67998757519803	3.48098120116503e-06	1.8716492922991e-05
ENSG00000234997.1|AC016745.3	ENSG00000234997.1	AC016745.3	0.981853836883211	0.458004111617221	0.541225845947668
ENSG00000234999.1|SNRPCP19	ENSG00000234999.1	SNRPCP19	1.42947151299692	0.00155489431402954	0.00407707199345032
ENSG00000235001.3|EIF4A1P2	ENSG00000235001.3	EIF4A1P2	1.20938918785829	0.0304646517685876	0.0545520916751661
ENSG00000235008.1|RP3-497J21.1	ENSG00000235008.1	RP3-497J21.1	0.880606128072233	0.0289159486023978	0.0521910995125474
ENSG00000235012.1|AF121897.4	ENSG00000235012.1	AF121897.4	0.879578552446644	0.361872425855843	0.44641060238366
ENSG00000235013.1|COX20P2	ENSG00000235013.1	COX20P2	1.22310864692314	0.184108600379394	0.254636951575152
ENSG00000235016.1|SEMA3F-AS1	ENSG00000235016.1	SEMA3F-AS1	0.902813798107201	0.326540999367503	0.410080872059689
ENSG00000235018.1|RP11-11M20.2	ENSG00000235018.1	RP11-11M20.2	1.2747881408882	0.0460270664468532	0.0777332318976557
ENSG00000235020.4|RP11-109I13.2	ENSG00000235020.4	RP11-109I13.2	1.01436993376214	0.121415832330961	0.178914841770752
ENSG00000235023.1|AP001626.2	ENSG00000235023.1	AP001626.2	0.653614292326904	0.3326983357133	0.416469022407822
ENSG00000235026.5|DPP10-AS1	ENSG00000235026.5	DPP10-AS1	0.992183478652154	0.602167915912553	0.674893319147171
ENSG00000235027.1|AC068580.6	ENSG00000235027.1	AC068580.6	1.2503712353333	0.0443488524776954	0.0752656740848242
ENSG00000235028.3|HMGN1P30	ENSG00000235028.3	HMGN1P30	1.00000000003466	0.0180027728698866	0.034649290292219
ENSG00000235033.7|RP11-61I13.3	ENSG00000235033.7	RP11-61I13.3	0.763031305109176	0.00182933828582076	0.00470197213580509
ENSG00000235034.6|C19orf81	ENSG00000235034.6	C19orf81	1.0158182676109	0.309621686764426	0.392708266633076
ENSG00000235036.4|RP5-1099D15.1	ENSG00000235036.4	RP5-1099D15.1	1.03895863615716	0.202689056827313	0.276118470808844
ENSG00000235043.3|TECRP1	ENSG00000235043.3	TECRP1	0.972246552570403	0.605160181260101	0.67767013330471
ENSG00000235044.1|PPIAP3	ENSG00000235044.1	PPIAP3	1.15315824365983	0.0019320559774259	0.0049333933267098
ENSG00000235045.2|RPL7P8	ENSG00000235045.2	RPL7P8	2.13714564565528	5.23514517779579e-07	3.49084456596535e-06
ENSG00000235049.1|LINC00940	ENSG00000235049.1	LINC00940	1	0.624412542939491	0.695032331667864
ENSG00000235050.6|MLIP-AS1	ENSG00000235050.6	MLIP-AS1	1.98127067468399	0.028403566097524	0.0514027946516362
ENSG00000235054.3|LINC01777	ENSG00000235054.3	LINC01777	1.00000000003466	0.0167801109467569	0.0326169837696614
ENSG00000235055.3|RP4-609E1.2	ENSG00000235055.3	RP4-609E1.2	0.437978074228323	7.40456777114942e-08	6.19981502913371e-07
ENSG00000235056.1|AC010983.1	ENSG00000235056.1	AC010983.1	1.00000000207944	0.00114420866060094	0.00310978400182698
ENSG00000235059.5|AC008175.1	ENSG00000235059.5	AC008175.1	1	0.264707523807943	0.344680589176567
ENSG00000235060.1|VDAC1P4	ENSG00000235060.1	VDAC1P4	1.91224995600872	6.55665232098166e-07	4.25678808186016e-06
ENSG00000235064.1|SLC25A5P2	ENSG00000235064.1	SLC25A5P2	1.03442273293792	0.0748942996119921	0.118584255916078
ENSG00000235065.1|RPL24P2	ENSG00000235065.1	RPL24P2	1.27890447876529	0.0392547610954143	0.0678197068554334
ENSG00000235066.6|AC009303.1	ENSG00000235066.6	AC009303.1	1.43146890056903	0.000144024867056448	0.000500410768173192
ENSG00000235070.3|AC068138.1	ENSG00000235070.3	AC068138.1	1.02385250855803	0.204104991169894	0.27777103032042
ENSG00000235071.1|RP11-759L5.2	ENSG00000235071.1	RP11-759L5.2	1.02385251031831	0.0445751220890957	0.075596191895279
ENSG00000235072.2|AC012074.2	ENSG00000235072.2	AC012074.2	1.03783795262704	0.662632620467062	0.728376738025603
ENSG00000235076.2|GAPDHP52	ENSG00000235076.2	GAPDHP52	0.97403871255135	0.394809120712179	0.479610213919334
ENSG00000235077.1|AC073842.19	ENSG00000235077.1	AC073842.19	0.482306485300637	0.000629235290116693	0.00184034523040195
ENSG00000235078.1|AC142528.1	ENSG00000235078.1	AC142528.1	0.626204408465463	0.0050357520487285	0.011403978013903
ENSG00000235079.1|ZRANB2-AS1	ENSG00000235079.1	ZRANB2-AS1	1.22789006461196	0.0721325307796269	0.114785713694498
ENSG00000235081.1|AC010492.2	ENSG00000235081.1	AC010492.2	1.02113769178956	0.837801787141731	0.874616728600922
ENSG00000235082.2|SUMO1P3	ENSG00000235082.2	SUMO1P3	1.30764298621851	0.000848570439912721	0.00239626828672541
ENSG00000235084.3|CHCHD2P6	ENSG00000235084.3	CHCHD2P6	1.64807107037725	0.000111164432745248	0.000397659685538226
ENSG00000235088.1|RP4-620E11.4	ENSG00000235088.1	RP4-620E11.4	1.31343081675699	0.0168397674759293	0.0327199386895375
ENSG00000235089.1|RP3-445O10.1	ENSG00000235089.1	RP3-445O10.1	1.28022522535346	0.124824485284276	0.183188641026361
ENSG00000235090.1|RPL7L1P3	ENSG00000235090.1	RPL7L1P3	0.498613441898325	2.50118225108163e-05	0.000106459621016447
ENSG00000235092.5|ID2-AS1	ENSG00000235092.5	ID2-AS1	0.402369194412414	5.02390682079814e-11	9.90716740225827e-10
ENSG00000235096.2|RP11-83A16.1	ENSG00000235096.2	RP11-83A16.1	1.53017179529724	1.66213569275764e-05	7.4245241787402e-05
ENSG00000235098.8|ANKRD65	ENSG00000235098.8	ANKRD65	1.61824807622738	0.00464945377815716	0.0106439347760754
ENSG00000235100.3|RP11-80H5.9	ENSG00000235100.3	RP11-80H5.9	1.00787810173798	0.334140040241229	0.41805972288642
ENSG00000235101.1|SETP9	ENSG00000235101.1	SETP9	0.770990425866549	0.0124477810684659	0.0251750066224294
ENSG00000235105.1|RP11-329A14.1	ENSG00000235105.1	RP11-329A14.1	0.955180708383342	0.66591047053506	0.731017445832844
ENSG00000235106.9|LINC00094	ENSG00000235106.9	LINC00094	1.4531183641196	1.78164270604848e-06	1.03132831245965e-05
ENSG00000235109.7|ZSCAN31	ENSG00000235109.7	ZSCAN31	1.4581638316725	4.73244223850004e-05	0.000186433173294373
ENSG00000235111.1|RP1-29C18.8	ENSG00000235111.1	RP1-29C18.8	0.701962588796266	0.0982759299746036	0.149395725399934
ENSG00000235112.1|HSPE1P27	ENSG00000235112.1	HSPE1P27	1.00059631279576	0.963483913383987	0.972986185768445
ENSG00000235121.1|RP11-90L20.2	ENSG00000235121.1	RP11-90L20.2	1.66577745866429	0.00131862700144308	0.00352863884682266
ENSG00000235123.5|DSCAM-AS1	ENSG00000235123.5	DSCAM-AS1	0.980641034508232	0.179083510673431	0.248794777695842
ENSG00000235128.1|AC013474.4	ENSG00000235128.1	AC013474.4	0.658636591647528	0.0444275999976347	0.0753758776052644
ENSG00000235138.1|RP11-374P20.4	ENSG00000235138.1	RP11-374P20.4	1.08005637403343	0.41726422326604	0.501787722191459
ENSG00000235139.2|AC003984.1	ENSG00000235139.2	AC003984.1	1.00787809821001	0.00578036609246337	0.0128480101811058
ENSG00000235142.7|RP1-60O19.1	ENSG00000235142.7	RP1-60O19.1	0.602364413923081	3.42895674923736e-06	1.84628665230248e-05
ENSG00000235145.2|RPSAP16	ENSG00000235145.2	RPSAP16	1.3083546259199	0.0144766288782233	0.028656928010703
ENSG00000235148.2|HMGB3P23	ENSG00000235148.2	HMGB3P23	1	0.263906635035584	0.343794655192671
ENSG00000235150.1|RCBTB2P1	ENSG00000235150.1	RCBTB2P1	1	0.10134054163108	0.153454180033545
ENSG00000235151.1|AC114730.2	ENSG00000235151.1	AC114730.2	0.55221643852386	8.694623288285e-05	0.000319471647151603
ENSG00000235159.1|RP6-109B7.4	ENSG00000235159.1	RP6-109B7.4	1.28350705492369	0.0217624185440338	0.0408361453867821
ENSG00000235162.8|C12orf75	ENSG00000235162.8	C12orf75	2.37347899343944	7.95934792772904e-09	8.68349803119259e-08
ENSG00000235169.7|SMIM1	ENSG00000235169.7	SMIM1	0.787996851891736	0.00778352392129237	0.016650700363777
ENSG00000235173.6|HGH1	ENSG00000235173.6	HGH1	1.44785121641721	9.26897663608525e-05	0.000338612897406619
ENSG00000235174.1|RPL39P3	ENSG00000235174.1	RPL39P3	1.2196993992689	0.000565828015727939	0.00167536380301248
ENSG00000235183.3|RP11-613C6.4	ENSG00000235183.3	RP11-613C6.4	1.02388224405998	0.997576046573756	0.998334260360324
ENSG00000235191.1|NUCB1-AS1	ENSG00000235191.1	NUCB1-AS1	1.121262793016	0.730476875515421	0.786198992993442
ENSG00000235192.1|AC009495.2	ENSG00000235192.1	AC009495.2	0.459147781555097	0.000183513765539639	0.000619505990482595
ENSG00000235194.8|PPP1R3E	ENSG00000235194.8	PPP1R3E	1.04484934926323	0.717460223085978	0.775080730762264
ENSG00000235196.3|RP1-3E10.2	ENSG00000235196.3	RP1-3E10.2	1.08111585688796	0.54963104753115	0.627955856400394
ENSG00000235199.1|CYP2C58P	ENSG00000235199.1	CYP2C58P	0.467157326007398	8.55614869586813e-06	4.15005942836993e-05
ENSG00000235200.2|LINC01702	ENSG00000235200.2	LINC01702	0.163061417826756	8.2839042031527e-12	2.06398236165014e-10
ENSG00000235204.1|RP11-121A14.2	ENSG00000235204.1	RP11-121A14.2	0.952186090812247	0.672038681587809	0.736021889611525
ENSG00000235205.1|TATDN2P3	ENSG00000235205.1	TATDN2P3	1.00787809929286	0.00235378625364312	0.00587957085787803
ENSG00000235207.1|TUBBP6	ENSG00000235207.1	TUBBP6	0.994891493924498	0.838538295166994	0.875198780388624
ENSG00000235213.1|OR6E1P	ENSG00000235213.1	OR6E1P	0.914265296845213	0.694146227090938	0.755011871050093
ENSG00000235217.6|TSPY26P	ENSG00000235217.6	TSPY26P	1.21992391300513	0.0068103376006168	0.0148198002427864
ENSG00000235221.1|RP11-459J23.1	ENSG00000235221.1	RP11-459J23.1	1.00787810173798	1.80074924584646e-05	7.97010768816289e-05
ENSG00000235224.1|RP11-236P24.1	ENSG00000235224.1	RP11-236P24.1	1.05163312548515	0.0503106173596231	0.083979407805809
ENSG00000235225.1|AC016712.2	ENSG00000235225.1	AC016712.2	0.922807292780092	0.216690622694717	0.291854495114885
ENSG00000235232.1|MRPS18BP2	ENSG00000235232.1	MRPS18BP2	1.00000000207944	0.000926182979026702	0.00258536758838879
ENSG00000235236.1|RP13-131K19.1	ENSG00000235236.1	RP13-131K19.1	0.950324834240714	0.971852659602387	0.978915583865246
ENSG00000235237.1|RP1-151B14.6	ENSG00000235237.1	RP1-151B14.6	1.05904288781184	0.927467225120442	0.94595301608143
ENSG00000235241.1|RP11-108M9.5	ENSG00000235241.1	RP11-108M9.5	1.36945368373589	0.00402259126292835	0.00937819322358276
ENSG00000235243.1|AC093716.1	ENSG00000235243.1	AC093716.1	1.00000000207944	0.00102230289053487	0.00281806241682671
ENSG00000235244.3|DANT2	ENSG00000235244.3	DANT2	0.832038112168722	0.00411239714857374	0.00956606672448687
ENSG00000235245.1|RP11-122K13.12	ENSG00000235245.1	RP11-122K13.12	0.829251430692677	0.00328744412750662	0.00787119612960285
ENSG00000235246.1|RP1-5O6.5	ENSG00000235246.1	RP1-5O6.5	1	0.671324889066964	0.735475430501742
ENSG00000235248.2|OR13C1P	ENSG00000235248.2	OR13C1P	0.56104279432973	9.42468404025017e-05	0.000343750941225149
ENSG00000235251.2|RP11-384B12.2	ENSG00000235251.2	RP11-384B12.2	1.223106352028	0.00675230691633567	0.0147084802095848
ENSG00000235253.1|AC010240.2	ENSG00000235253.1	AC010240.2	0.837262394975998	0.276875356658459	0.357586711428894
ENSG00000235256.1|FKBP4P7	ENSG00000235256.1	FKBP4P7	1.00787810069007	0.722345958457809	0.779375068292245
ENSG00000235257.8|ITGA9-AS1	ENSG00000235257.8	ITGA9-AS1	0.653621105869162	1.42803947807823e-06	8.46243785572615e-06
ENSG00000235258.1|NDUFB4P6	ENSG00000235258.1	NDUFB4P6	1.0549909120863	0.171569295819586	0.239754399260662
ENSG00000235262.1|KDM5C-IT1	ENSG00000235262.1	KDM5C-IT1	1.02503184485702	0.444131025118984	0.527727498999321
ENSG00000235263.1|RP13-392I16.1	ENSG00000235263.1	RP13-392I16.1	1.9535945708359	0.0109086043622309	0.0224102953514529
ENSG00000235266.1|RPL22P17	ENSG00000235266.1	RPL22P17	1.00000000103972	0.328426845679621	0.412056169280808
ENSG00000235268.2|KDM4E	ENSG00000235268.2	KDM4E	0.801472140514645	0.0109436026963817	0.0224754511193192
ENSG00000235269.1|AL162759.1	ENSG00000235269.1	AL162759.1	0.904779233038462	0.0214906739250365	0.0403948680145884
ENSG00000235271.5|LINC01422	ENSG00000235271.5	LINC01422	0.996091739498009	0.268389161686895	0.348559732973792
ENSG00000235272.1|FAM103A2P	ENSG00000235272.1	FAM103A2P	1.00787809824494	0.0187288467544964	0.0358552365391695
ENSG00000235275.3|KRT18P16	ENSG00000235275.3	KRT18P16	0.950576087667534	0.639939271612311	0.708848189370436
ENSG00000235277.1|AF127577.8	ENSG00000235277.1	AF127577.8	0.934602706447946	0.529731476437673	0.609270832929703
ENSG00000235279.1|RP11-539E19.2	ENSG00000235279.1	RP11-539E19.2	0.74112989780464	0.047822722129945	0.0803357902446899
ENSG00000235280.2|MCF2L-AS1	ENSG00000235280.2	MCF2L-AS1	0.94903858224615	0.194504469163603	0.266591904445962
ENSG00000235284.1|SNORD62A	ENSG00000235284.1	SNORD62A	1	0.377115348701483	0.461852640054611
ENSG00000235286.1|AP000925.2	ENSG00000235286.1	AP000925.2	0.492341604264657	9.48133249934857e-07	5.9015261233218e-06
ENSG00000235288.3|RP11-70C1.3	ENSG00000235288.3	RP11-70C1.3	0.893598567701992	0.00408831897927903	0.00951587652547174
ENSG00000235290.1|HLA-W	ENSG00000235290.1	HLA-W	1.02232383785491	0.922313899994964	0.942006977917284
ENSG00000235294.1|RPL7AP25	ENSG00000235294.1	RPL7AP25	0.80202783088949	0.0142390376812631	0.0282437693945396
ENSG00000235295.1|LINC01634	ENSG00000235295.1	LINC01634	1.0039390512101	0.155761765126307	0.221139977080164
ENSG00000235296.1|AC137723.5	ENSG00000235296.1	AC137723.5	1.03595140540131	0.000109508804364341	0.000392557529697262
ENSG00000235297.3|FAUP1	ENSG00000235297.3	FAUP1	1.13349978037166	0.126211309985058	0.18481983001234
ENSG00000235298.1|RP11-575L7.8	ENSG00000235298.1	RP11-575L7.8	0.95498260853948	0.374434364146824	0.459094803989914
ENSG00000235299.2|MRPL53P1	ENSG00000235299.2	MRPL53P1	1.28702390335259	0.0204272315884174	0.038657039590817
ENSG00000235300.4|THRA1/BTR	ENSG00000235300.4	THRA1/BTR	0.49458061393979	3.33210552920017e-05	0.000137170876246559
ENSG00000235304.1|LINC01281	ENSG00000235304.1	LINC01281	0.999999998925622	0.573865662668982	0.649509607425858
ENSG00000235308.1|RP11-82K18.2	ENSG00000235308.1	RP11-82K18.2	0.974194151086518	0.568488344847954	0.644787794371827
ENSG00000235310.1|GXYLT1P6	ENSG00000235310.1	GXYLT1P6	0.414079307495646	0.00179197949570629	0.00461634630566703
ENSG00000235313.1|HM13-IT1	ENSG00000235313.1	HM13-IT1	0.904418695631999	0.938219598167002	0.953623993457711
ENSG00000235314.1|LINC00957	ENSG00000235314.1	LINC00957	0.982836830729319	0.922644638870534	0.94212899144228
ENSG00000235316.1|DUSP8P5	ENSG00000235316.1	DUSP8P5	1.07076115134673	0.198578817105589	0.271209894869254
ENSG00000235318.3|MTND4LP13	ENSG00000235318.3	MTND4LP13	1.00393905017038	0.80154797044205	0.845770965975624
ENSG00000235328.1|AC006946.12	ENSG00000235328.1	AC006946.12	1.06092766766004	0.384834657604611	0.469626409597414
ENSG00000235330.2|RPL12P25	ENSG00000235330.2	RPL12P25	3.14814032581259	2.8468678819224e-08	2.67672823591683e-07
ENSG00000235333.3|PVRIG2P	ENSG00000235333.3	PVRIG2P	1	0.673670685356968	0.737431804134758
ENSG00000235335.2|AC016723.4	ENSG00000235335.2	AC016723.4	1	0.0320978662631074	0.0570143907876936
ENSG00000235343.1|LINC01665	ENSG00000235343.1	LINC01665	1	0.579905512042061	0.655024590842283
